Date,Alandi,Budhwad (Velholi),Koliye,Paud,basin_total,z_score,z_flag,iso_score,iso_flag
1987-01-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-01-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-01-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-01-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-01-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-01-06,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-01-07,0.0,0.0,15.4,1.0,16.4,-0.02670485515576008,0,0.13769845624436028,0
1987-01-08,0.0,0.8,2.0,3.0,5.8,-0.2546377038264215,0,0.14280355073658768,0
1987-01-09,0.0,18.2,4.9,21.0,44.1,0.568930985238327,0,0.10588297072154396,0
1987-01-10,5.0,51.8,12.4,0.0,69.2,1.1086587684113083,0,0.08464665011651173,0
1987-01-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-01-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-02-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-02-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-02-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-02-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-02-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-02-06,0.0,0.0,0.0,29.0,29.0,0.24423419137729033,0,0.12112290436888462,0
1987-02-07,0.0,0.0,8.2,0.0,8.2,-0.20303026639155475,0,0.15033667977446818,0
1987-02-08,0.0,0.4,1.0,0.1,1.5,-0.34710102923055774,0,0.13347807050450844,0
1987-02-09,0.0,0.8,3.4,3.0,7.2,-0.22453336532274923,0,0.14715128232263908,0
1987-02-10,4.0,22.6,20.6,0.0,47.2,0.6355905919250299,0,0.109739922591641,0
1987-02-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-02-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-03-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-03-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-03-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-03-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-03-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-03-06,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-03-07,0.0,0.0,0.0,11.8,11.8,-0.12561911023925462,0,0.14716818742737492,0
1987-03-08,0.0,0.0,1.8,0.0,1.8,-0.34065009955119935,0,0.15060191070259743,0
1987-03-09,0.0,0.0,2.8,3.0,5.8,-0.2546377038264215,0,0.14280355073658768,0
1987-03-10,32.6,18.6,22.6,15.0,88.80000000000001,1.53011950746272,0,0.052049225682772815,0
1987-03-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-03-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-04-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-04-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-04-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-04-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-04-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-04-06,55.5,0.0,0.0,0.0,55.5,0.8140663130539438,0,0.10871472616685873,0
1987-04-07,11.0,0.0,0.0,9.0,20.0,0.050706300996540055,0,0.14301122053766557,0
1987-04-08,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-04-09,0.0,2.0,0.9,0.2,3.1,-0.31269607094064655,0,0.14514980279617662,0
1987-04-10,32.0,3.8,0.0,34.0,69.8,1.1215606277700247,0,0.08550828915918052,0
1987-04-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-04-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-05-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-05-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-05-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-05-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-05-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-05-06,23.4,0.0,14.5,7.1,45.0,0.5882837742764019,0,0.10768069104255262,0
1987-05-07,7.0,0.0,15.6,18.1,40.7,0.49582044887226573,0,0.11123069118319162,0
1987-05-08,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-05-09,0.0,0.0,0.0,9.0,9.0,-0.18582778724659915,0,0.14765327593504685,0
1987-05-10,38.6,0.0,0.0,70.0,108.6,1.9558808663003704,0,0.03545199549314071,0
1987-05-11,0.0,0.0,0.0,4.0,4.0,-0.29334328190257153,0,0.14214310384047757,0
1987-05-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-06-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-06-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-06-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-06-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-06-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-06-06,0.0,0.0,5.2,1.0,6.2,-0.2460364642539437,0,0.14794935204600534,0
1987-06-07,17.8,0.0,23.2,6.0,47.0,0.6312899721387909,0,0.10960698343150066,0
1987-06-08,0.0,3.6,5.1,0.0,8.7,-0.19227871692595752,0,0.1465035682774506,0
1987-06-09,0.0,1.2,0.0,0.0,1.2,-0.3535519589099161,0,0.13643913864782553,0
1987-06-10,32.0,0.0,0.0,8.1,40.1,0.48291858951354905,0,0.11657695525143286,0
1987-06-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-06-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-07-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-07-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-07-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-07-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-07-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-07-06,0.0,0.0,6.8,0.0,6.8,-0.233134604895227,0,0.1469097451383249,0
1987-07-07,3.8,0.0,30.0,59.0,92.8,1.6161319031874977,0,0.043999225457670876,0
1987-07-08,0.0,1.2,2.8,0.0,4.0,-0.29334328190257153,0,0.14214310384047757,0
1987-07-09,0.0,0.0,1.8,0.0,1.8,-0.34065009955119935,0,0.15060191070259743,0
1987-07-10,14.6,0.0,0.0,1.0,15.6,-0.04390733430071564,0,0.1361849808611877,0
1987-07-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-07-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-08-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-08-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-08-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-08-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-08-05,0.0,0.0,9.4,0.0,9.4,-0.17722654767412135,0,0.14552014886189202,0
1987-08-06,0.0,0.0,9.0,0.0,9.0,-0.18582778724659915,0,0.14765327593504685,0
1987-08-07,0.0,13.0,24.2,43.0,80.2,1.3451928566544473,0,0.07369359628141647,0
1987-08-08,0.0,2.0,0.3,1.0,3.3,-0.30839545115440764,0,0.13850479989420994,0
1987-08-09,0.0,2.6,15.3,0.0,17.900000000000002,0.005549793241031706,0,0.1374062129880247,0
1987-08-10,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-08-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-08-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-09-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-09-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-09-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-09-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-09-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-09-06,0.0,0.0,1.8,0.0,1.8,-0.34065009955119935,0,0.15060191070259743,0
1987-09-07,0.0,2.6,33.6,3.0,39.2,0.463565800475474,0,0.11527281588875127,0
1987-09-08,0.0,6.6,12.6,0.0,19.2,0.03350382185158446,0,0.13664236755402204,0
1987-09-09,0.0,22.6,2.8,1.0,26.400000000000002,0.18832613415618474,0,0.12965331481280462,0
1987-09-10,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-09-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-09-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-10-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-10-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-10-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-10-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-10-05,0.0,0.0,0.0,8.6,8.6,-0.19442902681907695,0,0.14560047332970083,0
1987-10-06,0.0,0.0,0.0,4.0,4.0,-0.29334328190257153,0,0.14214310384047757,0
1987-10-07,0.0,12.4,20.6,2.0,35.0,0.3732527849644572,0,0.11677750379912288,0
1987-10-08,0.0,9.0,2.0,2.0,13.0,-0.09981539152182127,0,0.14196849589285554,0
1987-10-09,2.2,7.8,3.5,2.0,15.5,-0.04605764419383508,0,0.13571654456919136,0
1987-10-10,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-10-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-10-12,16.4,0.0,0.0,0.0,16.4,-0.02670485515576008,0,0.13769845624436028,0
1987-11-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-11-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-11-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-11-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-11-05,6.0,0.0,20.4,0.0,26.4,0.18832613415618465,0,0.12965331481280462,0
1987-11-06,0.0,0.0,3.0,0.0,3.0,-0.31484638083376604,0,0.1468018594511742,0
1987-11-07,0.0,24.2,16.2,2.0,42.4,0.5323757170552963,0,0.10425286850165172,0
1987-11-08,1.0,4.4,7.6,0.0,13.0,-0.09981539152182127,0,0.14196849589285554,0
1987-11-09,0.0,1.6,0.0,8.1,9.7,-0.17077561799476304,0,0.14677546009734832,0
1987-11-10,0.0,11.6,0.0,0.0,11.6,-0.12991973002549353,0,0.14713969021732276,0
1987-11-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-11-12,33.0,16.0,20.0,4.0,73.0,1.1903705443498471,0,0.07968787976427372,0
1987-12-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-12-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-12-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-12-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-12-05,2.4,0.0,0.0,0.4,2.8,-0.3191470006200049,0,0.15162630511354114,0
1987-12-06,0.0,0.0,15.0,4.0,19.0,0.02920320206534558,0,0.13787027383988737,0
1987-12-07,5.0,65.2,20.0,9.0,99.2,1.7537517363471424,0,0.03900765143975038,0
1987-12-08,0.0,2.8,5.8,2.0,10.6,-0.15142282895668802,0,0.14786666300215867,0
1987-12-09,0.8,0.0,5.1,0.0,5.8999999999999995,-0.25248739393330205,0,0.145750622382258,0
1987-12-10,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-12-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1987-12-12,3.2,8.4,12.0,6.0,29.6,0.25713605073600704,0,0.12045263852425303,0
1988-01-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-01-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-01-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-01-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-01-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-01-06,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-01-07,0.0,0.4,15.0,0.0,15.4,-0.04820795408695452,0,0.13575379533935383,0
1988-01-08,0.0,97.4,12.6,33.6,143.6,2.7084893288921768,1,-0.002390302923220844,1
1988-01-09,12.8,0.6,0.0,1.0,14.4,-0.06971105301814899,0,0.1419120497319707,0
1988-01-10,5.0,0.0,0.0,0.0,5.0,-0.2718401829713771,0,0.15049752925681203,0
1988-01-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-01-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-02-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-02-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-02-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-02-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-02-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-02-06,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-02-07,0.0,0.2,8.2,0.0,8.399999999999999,-0.1987296466053159,0,0.149278547211236,0
1988-02-08,24.4,83.4,10.4,93.4,211.60000000000002,4.170700056213402,1,-0.07401631150431942,1
1988-02-09,20.0,35.2,0.0,1.2,56.400000000000006,0.833419102092019,0,0.10282701734903454,0
1988-02-10,4.0,0.0,2.6,0.4,7.0,-0.2288339851089881,0,0.14754537341092622,0
1988-02-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-02-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-03-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-03-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-03-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-03-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-03-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-03-06,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-03-07,0.0,10.2,0.0,2.0,12.2,-0.11701787066677687,0,0.14468950892516763,0
1988-03-08,3.0,13.0,12.6,49.0,77.6,1.2892847994333416,0,0.08003775801725621,0
1988-03-09,69.0,0.0,0.0,52.6,121.6,2.2354211524058987,0,0.015697757719162264,0
1988-03-10,32.0,1.8,29.4,0.0,63.199999999999996,0.9796401748241413,0,0.09169555836002208,0
1988-03-11,0.0,6.0,0.0,0.0,6.0,-0.25033708404018257,0,0.14740424256271234,0
1988-03-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-04-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-04-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-04-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-04-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-04-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-04-06,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-04-07,0.0,20.8,0.0,28.2,49.0,0.6742961700011798,0,0.11048026003095335,0
1988-04-08,0.0,3.2,12.2,7.4,22.799999999999997,0.11091497800388453,0,0.14097465830405131,0
1988-04-09,0.0,0.0,5.6,0.8,6.3999999999999995,-0.24173584446770482,0,0.1494700336416327,0
1988-04-10,32.0,1.6,19.2,0.4,53.199999999999996,0.7646091855121966,0,0.11385439677820686,0
1988-04-11,0.0,0.2,0.0,0.0,0.2,-0.37505505784111054,0,0.2117390164133952,0
1988-04-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-05-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-05-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-05-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-05-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-05-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-05-06,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-05-07,0.0,17.8,15.9,18.0,51.7,0.7323545371154049,0,0.11068871478885689,0
1988-05-08,0.0,16.6,10.4,9.0,36.0,0.39475588389565164,0,0.11292873577331519,0
1988-05-09,0.0,0.0,4.2,0.0,4.2,-0.28904266211633267,0,0.14273428374459052,0
1988-05-10,38.6,0.0,0.0,0.0,38.6,0.45066394111675734,0,0.11374629379179102,0
1988-05-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-05-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-06-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-06-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-06-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-06-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-06-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-06-06,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-06-07,0.0,10.2,23.2,3.0,36.4,0.4033571234681294,0,0.10894599551927586,0
1988-06-08,7.0,31.4,17.8,11.0,67.2,1.0656525705489193,0,0.08266732123921006,0
1988-06-09,0.0,7.4,0.0,0.0,7.4,-0.22023274553651032,0,0.1498911624863395,0
1988-06-10,32.0,0.0,0.0,0.0,32.0,0.30874348817087377,0,0.11923124821551057,0
1988-06-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-06-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-07-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-07-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-07-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-07-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-07-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-07-06,2.0,1.2,0.0,0.0,3.2,-0.3105457610475271,0,0.139566305334057,0
1988-07-07,0.0,10.8,30.0,5.8,46.599999999999994,0.622688732566313,0,0.11209900994913313,0
1988-07-08,0.0,9.6,0.0,4.0,13.6,-0.08691353216310459,0,0.14054568323764183,0
1988-07-09,0.0,2.0,0.0,0.8,2.8,-0.3191470006200049,0,0.15162630511354114,0
1988-07-10,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-07-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-07-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-08-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-08-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-08-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-08-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-08-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-08-06,3.0,0.0,8.4,22.0,33.4,0.338847826674546,0,0.12648727518271763,0
1988-08-07,0.0,1.0,24.2,3.0,28.2,0.22703171223233473,0,0.11968503620356319,0
1988-08-08,3.7,10.2,17.8,14.0,45.7,0.6033359435282382,0,0.11098275326408513,0
1988-08-09,0.0,2.0,7.2,0.4,9.6,-0.1729259278878825,0,0.146540806843388,0
1988-08-10,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-08-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-08-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-09-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-09-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-09-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-09-04,0.0,0.0,17.8,0.0,17.8,0.0033994833479122277,0,0.1356285194907011,0
1988-09-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-09-06,0.0,2.4,17.8,12.0,32.2,0.3130441079571127,0,0.12130607146836381,0
1988-09-07,0.0,0.2,33.6,0.0,33.800000000000004,0.3474490662470239,0,0.12369722443515141,0
1988-09-08,0.0,8.2,16.2,6.6,31.0,0.28724038923967926,0,0.1217736509893339,0
1988-09-09,0.0,3.0,0.0,0.4,3.4,-0.3062451412612882,0,0.13883547780221572,0
1988-09-10,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-09-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-09-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-10-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-10-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-10-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-10-04,0.0,0.0,0.0,20.0,20.0,0.050706300996540055,0,0.14301122053766557,0
1988-10-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-10-06,1.4,0.0,4.2,0.0,5.6,-0.2589383236126604,0,0.14590276351542253,0
1988-10-07,0.0,0.0,20.6,0.0,20.6,0.06360816035525677,0,0.14241472476163453,0
1988-10-08,0.0,6.8,15.6,2.0,24.4,0.14531993629379572,0,0.13768684665703868,0
1988-10-09,0.0,2.6,6.0,1.0,9.6,-0.1729259278878825,0,0.146540806843388,0
1988-10-10,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-10-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-10-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-11-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-11-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-11-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-11-04,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-11-05,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-11-06,4.4,0.0,0.0,0.0,4.4,-0.28474204233009376,0,0.14628731510069914,0
1988-11-07,0.0,0.2,16.2,0.0,16.4,-0.02670485515576008,0,0.13769845624436028,0
1988-11-08,0.0,7.0,9.0,5.0,21.0,0.07220939992773454,0,0.14132770400180905,0
1988-11-09,12.0,1.8,34.6,1.8,50.2,0.7000998887186132,0,0.11247167874924169,0
1988-11-10,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-11-11,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-11-12,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-12-01,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-12-02,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
1988-12-03,0.0,0.0,0.0,0.0,0.0,-0.37935567762734945,0,0.31769156709109503,0
