Date ,Alandi,Budhwad (Velholi),Koliye,Paud,basin_total,cluster,regime,pc1,pc2
1991-11-12,0.0,0.0,0.0,0.0,0.0,0,Low,0.5707251053733341,2.2836373171350517
1991-12-01,0.0,0.0,0.0,0.0,0.0,0,Low,-0.27602403886351284,2.1646638907604965
1991-12-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.0735165432261613,1.0391205544761462
1991-12-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.484708767785031,0.37033657171933504
1991-12-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5748783722725062,0.1322593507710024
1991-12-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.574919337818819,0.13204912307037212
1991-12-06,0.0,0.0,0.0,98.0,98.0,0,Low,0.3820110924027407,-0.9403073086015447
1991-12-07,0.0,57.1,0.0,0.0,57.1,2,Normal,1.3826695667328428,-1.6061038649642858
1991-12-08,2.2,34.8,2.4,7.0,46.4,2,Normal,1.8363274880569107,-2.249791665094118
1991-12-09,0.0,0.0,0.0,0.0,0.0,2,Normal,0.8223131359972928,-0.8978339724607025
1991-12-10,0.0,0.0,0.0,0.0,0.0,0,Low,0.3064460524959116,0.1985599444294609
1991-12-11,0.0,0.0,0.0,0.0,0.0,0,Low,-0.08702201077342793,1.240435916466411
1991-12-12,0.0,0.0,0.0,0.0,0.0,0,Low,-0.14556107919301886,1.608461739224669
1992-01-01,0.0,0.0,0.0,0.0,0.0,0,Low,-0.6888345263168392,1.6722273385316158
1992-01-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.2212508036527554,0.9471369327570588
1992-01-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.6009051987642575,0.4816788518492235
1992-01-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.725409522848366,0.1529856334731947
1992-01-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7254504883946788,0.1527754057725644
1992-01-06,1.4,0.0,0.0,0.0,1.4,0,Low,-1.6833578594822542,0.11686668956240837
1992-01-07,0.0,0.0,2.8,0.0,2.8,0,Low,-1.6280184816273258,0.08185476686726832
1992-01-08,0.0,7.4,0.0,7.0,14.4,0,Low,-1.6392938641008152,-0.27869407218233905
1992-01-09,1.2,0.6,33.0,1.0,35.8,0,Low,-1.0648643013786563,-0.7753822598248338
1992-01-10,8.8,0.0,0.0,27.0,35.8,0,Low,-0.3814332542496639,-1.3030597353365083
1992-01-11,0.0,0.0,0.0,0.0,0.0,0,Low,-0.4763824477309613,-1.033890876319526
1992-01-12,0.0,0.0,0.0,0.0,0.0,0,Low,-0.7894161648877877,-0.38544443918832316
1992-02-01,0.0,0.0,0.0,0.0,0.0,0,Low,-1.163204605250132,0.37145923039276846
1992-02-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.2052635745986537,0.5713991843178796
1992-02-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.3053079861904713,0.6359391164392495
1992-02-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5507946830760366,0.5178399618109373
1992-02-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.8752117104133177,0.2073861192297171
1992-02-06,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9712825948314638,-0.046265726276500774
1992-02-07,0.0,0.0,5.2,0.0,5.2,0,Low,-1.869754086948393,-0.11047765103701235
1992-02-08,0.0,11.6,0.0,5.0,16.6,0,Low,-1.5813430698043511,-0.3002099257675751
1992-02-09,5.6,25.4,69.2,4.0,104.2,0,Low,0.44318077411815016,-1.6222239261927385
1992-02-10,0.0,2.4,0.0,6.0,8.4,0,Low,0.5744565413072706,-1.657876295787656
1992-02-11,0.0,0.0,0.0,0.0,0.0,0,Low,0.3564625588328601,-1.271913098664207
1992-02-12,0.0,0.0,0.0,0.0,0.0,0,Low,-0.6447330634264565,0.23842946576455898
1992-03-01,0.0,0.0,0.0,0.0,0.0,0,Low,-0.7484683379876271,0.7426049321504596
1992-03-02,0.0,0.0,0.0,0.0,0.0,0,Low,-0.8110371177068314,1.007187001916513
1992-03-03,0.0,0.0,0.0,0.0,0.0,0,Low,-0.9400309363293926,1.0521312363217805
1992-03-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5427992997069333,0.8109193438607774
1992-03-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.8661664304300034,0.056885790642023946
1992-03-06,0.0,0.0,0.0,0.0,0.0,0,Low,-1.888739555711607,-0.002791185370531924
1992-03-07,0.0,0.0,4.8,0.0,4.8,0,Low,-1.7950240842461809,-0.0620799026648988
1992-03-08,0.2,0.0,0.0,4.0,4.2,0,Low,-1.7068069923025946,-0.11231410192472756
1992-03-09,0.0,93.6,58.4,24.0,176.0,2,Normal,1.4627042810651552,-2.1458568693731617
1992-03-10,0.0,0.0,0.0,5.0,5.0,2,Normal,1.5688273782506914,-2.19393511850859
1992-03-11,0.0,0.0,0.0,0.0,0.0,2,Normal,1.2553064123676947,-1.9287916640560836
1992-03-12,0.0,0.0,0.0,0.0,0.0,0,Low,-0.12955554233906771,0.43659004486979514
1992-04-01,0.0,0.0,0.0,0.0,0.0,0,Low,-0.2232410571673947,1.1148956656170612
1992-04-02,0.0,0.0,0.0,0.0,0.0,0,Low,-0.2975611567842648,1.515350998341024
1992-04-03,0.0,0.0,0.0,0.0,0.0,0,Low,-0.39223311164244645,1.6335155944859674
1992-04-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.2669541946095024,1.361593596220292
1992-04-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7666970626376468,0.10442854408109882
1992-04-06,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7801500280263944,0.06882144238527474
1992-04-07,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7801909935727076,0.06861121468464446
1992-04-08,0.0,11.2,0.0,5.0,16.2,0,Low,-1.4935635662566316,-0.11219528129343821
1992-04-09,0.0,26.0,27.0,35.0,88.0,0,Low,0.161536718159652,-1.1318459333854578
1992-04-10,0.0,7.8,0.0,0.0,7.8,0,Low,0.3229773515764596,-1.2164945042497801
1992-04-11,0.0,0.0,0.0,0.0,0.0,0,Low,-0.22216828776064226,-1.106013873602109
1992-04-12,0.0,0.0,0.0,0.0,0.0,0,Low,-0.9542771028362406,0.15515881315582522
1992-05-01,0.0,0.0,0.0,0.0,0.0,0,Low,-1.0381900942324533,0.5827251188508838
1992-05-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.0684604518465752,0.81626382984859
1992-05-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.1763588434684542,0.8833818539600444
1992-05-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.6757301331163756,0.6301577411102913
1992-05-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9465995020762015,-0.002692047894982229
1992-05-06,0.0,0.0,0.0,1.0,1.0,0,Low,-1.9475940915015308,-0.0690616664155771
1992-05-07,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9471428509923243,-0.06951421035299082
1992-05-08,1.2,24.2,0.0,2.0,27.4,0,Low,-1.4674365659559585,-0.3921716158749628
1992-05-09,0.0,54.0,16.6,18.0,88.6,0,Low,0.121822393399228,-1.3932611094732594
1992-05-10,0.0,4.0,0.0,0.0,4.0,0,Low,0.19380940776064695,-1.4264069512819582
1992-05-11,0.0,0.0,0.0,0.0,0.0,0,Low,-0.23255489548936678,-1.0313997888544704
1992-05-12,0.0,0.0,0.0,0.0,0.0,0,Low,-0.9323631789894999,0.23121604158390252
1992-06-01,0.0,0.0,0.0,0.0,0.0,0,Low,-0.9982642835661331,0.6348217982644426
1992-06-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.0339840390519655,0.859102602201693
1992-06-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.193299595357235,0.9092349242896226
1992-06-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.6969331949170192,0.5900017987444732
1992-06-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9524692623823847,-0.04239210229931549
1992-06-06,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9632398278026457,-0.07091982919610079
1992-06-07,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9632807933489587,-0.07113005689673106
1992-06-08,0.0,0.6,0.0,25.0,25.6,0,Low,-1.4569009496969605,-0.35366047048110205
1992-06-09,0.0,21.2,10.2,12.0,43.4,0,Low,-0.6518507748275841,-0.8552001129163211
1992-06-10,0.0,0.0,0.0,0.0,0.0,0,Low,-0.6951270980716697,-0.8545282326008897
1992-06-11,0.0,0.0,0.0,0.0,0.0,0,Low,-1.1276784967956426,-0.5498370817627096
1992-06-12,0.0,0.0,0.0,0.0,0.0,0,Low,-1.4821631272487794,0.11274367767736918
1992-07-01,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5022053283267696,0.3088699551101004
1992-07-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5218132700901155,0.42575177798953595
1992-07-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.6764758655463106,0.4068908829888391
1992-07-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9604414108209847,0.15928032496985065
1992-07-05,0.0,0.0,0.0,0.0,0.0,0,Low,-2.076898534999632,-0.14817476900906193
1992-07-06,0.0,0.0,0.0,0.0,0.0,0,Low,-2.076939500545945,-0.1483849967096922
1992-07-07,0.0,0.0,2.2,0.0,2.2,0,Low,-2.034008765795211,-0.17567286547411845
1992-07-08,0.0,0.0,0.0,1.0,1.0,0,Low,-2.0129977821441996,-0.1873564562831345
1992-07-09,0.0,24.0,32.6,16.0,72.6,0,Low,-0.6558917802801657,-1.029348456103307
1992-07-10,0.0,17.0,0.0,22.0,39.0,0,Low,0.01230500472006694,-1.4984398813617394
1992-07-11,0.0,0.0,0.0,0.0,0.0,0,Low,-0.08365378231874993,-1.4093550274331879
1992-07-12,0.0,0.0,0.0,0.0,0.0,0,Low,-0.6673174620560199,-0.33334809835422957
1992-08-01,0.0,0.0,0.0,0.0,0.0,0,Low,-0.9982718403590574,0.43414269849299
1992-08-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.0395110523884754,0.72512188154942
1992-08-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.0844965687529051,0.8546614273066244
1992-08-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.4692458979945318,0.7724256883883549
1992-08-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.8612634115989586,0.1888774359930705
1992-08-06,0.0,0.0,0.0,0.0,0.0,0,Low,-1.965917975916263,-0.08742840887007147
1992-08-07,0.0,8.2,6.2,0.0,14.399999999999999,0,Low,-1.7080758153293372,-0.25612142702712
1992-08-08,0.0,15.2,0.0,2.0,17.2,0,Low,-1.407545439337017,-0.4525589501311202
1992-08-09,0.0,34.0,26.0,6.0,66.0,0,Low,-0.2098565027201671,-1.198857368512236
1992-08-10,0.2,0.0,0.0,4.0,4.2,0,Low,-0.20419499685840775,-1.0392430834489799
1992-08-11,0.0,0.0,0.0,0.0,0.0,0,Low,-0.5131329148628753,-0.756360195220609
1992-08-12,0.0,0.0,0.0,0.0,0.0,0,Low,-1.1320616923798308,0.15475948992598756
1992-09-01,0.0,0.0,0.0,0.0,0.0,0,Low,-1.197512275572388,0.48334062542929807
1992-09-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.291102978152596,0.6386892141313419
1992-09-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.4308912423977547,0.5788385236380532
1992-09-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.8020371460766853,0.3706044207850967
1992-09-05,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0029985886830763,-0.10557524409176673
1992-09-06,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0143056340970347,-0.1355188459483598
1992-09-07,0.0,2.0,3.2,0.0,5.2,0,Low,-1.9184810737510314,-0.1975959711174589
1992-09-08,0.0,3.2,0.0,0.0,3.2,0,Low,-1.8625845925267936,-0.23503622363226087
1992-09-09,0.0,0.6,8.4,10.0,19.0,0,Low,-1.5217448605338808,-0.4668870375453073
1992-09-10,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5926505011868812,-0.4203667084107604
1992-09-11,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7771381579348788,-0.42728421612568024
1992-09-12,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9536180683357076,-0.14788641341018574
1992-10-01,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9631256288312298,-0.08027239991130318
1992-10-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.995172464838822,-0.04278161143750642
1992-10-03,0.0,0.0,0.0,0.0,0.0,0,Low,-2.029536152063636,-0.06756015203583238
1992-10-04,0.0,0.0,0.0,0.0,0.0,0,Low,-2.1409121136356797,-0.12430712914498622
1992-10-05,0.0,0.0,0.0,0.0,0.0,0,Low,-2.1919186785832454,-0.2590254780273529
1992-10-06,1.2,0.0,3.2,0.0,4.4,0,Low,-2.0933408432523377,-0.32922006989387714
1992-10-07,0.0,3.6,0.0,0.0,3.6,0,Low,-2.0311658799622836,-0.3709627169671145
1992-10-08,0.0,14.4,0.0,4.0,18.4,0,Low,-1.7092537420397365,-0.5686290970347323
1992-10-09,0.0,0.8,6.0,0.0,6.8,0,Low,-1.6250901042718777,-0.5803116243923511
1992-10-10,0.0,0.0,0.0,0.0,0.0,0,Low,-1.6547806892919241,-0.4881319735541727
1992-10-11,0.0,0.0,0.0,0.0,0.0,0,Low,-1.8441708689598468,-0.24934567695080678
1992-10-12,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9080184011262533,-0.07999580548833125
1992-11-01,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9457580790031825,-0.026397939816952955
1992-11-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9813430745726508,-0.03159468614179674
1992-11-03,0.0,0.0,0.0,0.0,0.0,0,Low,-2.079509904466935,-0.07810260146562333
1992-11-04,0.0,0.0,0.0,0.0,0.0,0,Low,-2.1645290154925254,-0.217542374779566
1992-11-05,0.0,0.0,0.0,0.0,0.0,0,Low,-2.18281030082455,-0.26589235111365983
1992-11-06,0.2,2.6,0.0,18.0,20.8,0,Low,-1.7740188507784,-0.4973527849225018
1992-11-07,0.0,7.6,15.2,0.0,22.799999999999997,0,Low,-1.3401538552050087,-0.775113777471109
1992-11-08,1.4,88.0,0.0,10.0,99.4,0,Low,0.36630212001639995,-1.8804516488967309
1992-11-09,0.0,0.0,0.0,0.0,0.0,0,Low,0.23178151311063352,-1.5729274902904677
1992-11-10,0.0,1.6,0.0,0.0,1.6,0,Low,0.029817197101843416,-1.0334908829839273
1992-11-11,0.0,0.0,0.0,0.0,0.0,0,Low,-0.7199780630600716,0.37147993598750806
1992-11-12,0.0,0.0,0.0,0.0,0.0,0,Low,-0.7585061907911209,0.783650912446513
1992-12-01,0.0,0.0,0.0,0.0,0.0,0,Low,-0.9178333822519746,0.9897694520194357
1992-12-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.1211241375744165,0.9029613151671109
1992-12-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.6429164003157775,0.6143602783134672
1992-12-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9101021686306197,-0.08817514849785074
1992-12-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9172769200613757,-0.09036580265781066
1992-12-06,0.0,0.8,0.0,1.0,1.8,0,Low,-1.8882961358616235,-0.12183579252008965
1992-12-07,1.0,0.8,21.4,0.0,23.2,0,Low,-1.4260137637301507,-0.4203652043453432
1992-12-08,2.2,85.0,0.0,24.0,111.2,0,Low,0.4912800299648044,-1.7380029415817426
1992-12-09,0.0,0.0,0.0,0.0,0.0,0,Low,0.4749620666842714,-1.7295707127847983
1992-12-10,0.0,14.4,0.0,2.0,16.4,0,Low,0.32777039471796426,-1.4895406222947813
1992-12-11,0.0,0.0,0.0,0.0,0.0,0,Low,-0.5019918061514103,0.061533306682082706
1992-12-12,0.0,0.0,0.0,0.0,0.0,0,Low,-0.5407574645956928,0.5270377009120002
1993-01-01,0.0,0.0,0.0,0.0,0.0,0,Low,-0.6764193137501464,1.1270649907768986
1993-01-02,0.0,0.0,0.0,0.0,0.0,0,Low,-0.8482081841417066,1.2361059794708427
1993-01-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.4460528417011427,0.9503417779802587
1993-01-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7496477042276866,0.17689279574261435
1993-01-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.8249325459452368,0.15446478598492047
1993-01-06,0.0,0.0,0.0,0.0,0.0,0,Low,-1.868964870974736,0.03815281158005446
1993-01-07,2.0,0.0,0.0,0.0,2.0,0,Low,-1.8088149872942811,-0.0130552568484697
1993-01-08,2.6,10.6,2.4,13.0,28.6,0,Low,-1.250905651954774,-0.3741654356826402
1993-01-09,1.0,2.0,15.6,0.0,18.6,0,Low,-0.9329219573492582,-0.6563942758836602
1993-01-10,7.6,0.0,7.2,0.0,14.8,0,Low,-0.8453582447895432,-1.0075323352668195
1993-01-11,0.0,0.0,0.0,0.0,0.0,0,Low,-1.0782480638812164,-0.5477927271638121
1993-01-12,0.0,0.0,0.0,0.0,0.0,0,Low,-1.2826977998048954,-0.1680417414557214
1993-02-01,0.0,0.0,0.0,0.0,0.0,0,Low,-1.4559339746363473,0.25209582515703827
1993-02-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.4919051833318357,0.36849407761988584
1993-02-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.6624300623598922,0.3583443098847529
1993-02-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.8452172796351594,0.14535246028090437
1993-02-05,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0021109595982356,0.0060643794682439574
1993-02-06,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0418514446781555,-0.09892059525815997
1993-02-07,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0418924102244684,-0.09913082295879025
1993-02-08,1.8,5.6,3.2,3.0,13.6,0,Low,-1.7719385757567458,-0.28039303487613976
1993-02-09,1.2,7.0,19.4,0.0,27.599999999999998,0,Low,-1.2441146258999154,-0.6364852002770026
1993-02-10,9.2,1.8,9.6,0.0,20.6,0,Low,-0.8159708326088182,-1.0402645751017054
1993-02-11,0.0,0.0,0.0,0.0,0.0,0,Low,-0.9719609399677255,-0.8145765896957748
1993-02-12,0.0,0.0,0.0,0.0,0.0,0,Low,-1.2641939517166028,-0.3612404436328901
1993-03-01,0.0,0.0,0.0,0.0,0.0,0,Low,-1.4885399837891853,0.1544828849712319
1993-03-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5055270897743223,0.2971849275153354
1993-03-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5946671824756955,0.3484663292126409
1993-03-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7834796541948674,0.23542707115137498
1993-03-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9997822619805838,0.027462602200231806
1993-03-06,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0550806668777284,-0.11858274636059699
1993-03-07,0.2,15.4,25.0,0.0,40.6,0,Low,-1.3039062653546496,-0.6046987553607555
1993-03-08,1.2,4.2,11.2,4.0,20.6,0,Low,-0.879149159758601,-0.8741672045659845
1993-03-09,0.0,15.0,20.2,4.0,39.2,0,Low,-0.1434480830090853,-1.2569269321184733
1993-03-10,6.2,0.0,3.8,2.0,12.0,0,Low,-0.1851132206643202,-0.9216473495135855
1993-03-11,0.0,0.0,0.0,0.0,0.0,0,Low,-0.4370596547404438,-0.45128929483250285
1993-03-12,0.0,0.0,0.0,0.0,0.0,0,Low,-0.8429247232656997,0.22452170795666643
1993-04-01,0.0,0.0,0.0,0.0,0.0,0,Low,-1.0023077329127335,0.6740447448698467
1993-04-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.2263640668724365,0.766398340609142
1993-04-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.4625015191354687,0.5100008504755779
1993-04-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7185344308722539,0.3199739538917556
1993-04-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.910943491609107,0.03457783689626212
1993-04-06,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9431732567772637,-0.05058488839283328
1993-04-07,38.4,57.0,58.0,14.0,167.4,2,Normal,1.5757028903494044,-2.53769775965484
1993-04-08,0.0,25.0,7.8,4.0,36.8,2,Normal,2.307303244031288,-2.9992508122740826
1993-04-09,2.0,10.2,28.0,10.0,50.2,2,Normal,3.204547494883612,-3.3481978292465544
1993-04-10,3.0,1.6,0.0,2.0,6.6,2,Normal,1.826419823094556,-0.6921222667368453
1993-04-11,0.0,0.0,0.0,0.0,0.0,2,Normal,1.412791145344528,0.40365458895549544
1993-04-12,0.0,0.0,0.0,0.0,0.0,2,Normal,0.8892888027106652,1.602766647432518
1993-05-01,0.0,0.0,0.0,0.0,0.0,0,Low,0.7440143708518003,2.1166642088060232
1993-05-02,0.0,0.0,0.0,0.0,0.0,0,Low,-0.27004890085052946,2.1132271031316927
1993-05-03,0.0,0.0,0.0,0.0,0.0,0,Low,-0.9121990885942876,0.9351272472919007
1993-05-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.2813657001117031,0.6087676000228387
1993-05-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.461273823933319,0.24765619812580938
1993-05-06,0.0,0.0,0.0,0.0,0.0,0,Low,-1.479018629271646,0.20072209675152328
1993-05-07,8.2,16.2,7.6,19.5,51.5,0,Low,-0.4242060516225313,-0.49755345953415137
1993-05-08,0.0,15.0,9.4,10.0,34.4,0,Low,0.23460816839055498,-0.9039503058029851
1993-05-09,4.8,25.6,25.6,15.0,71.0,2,Normal,1.0997992277743611,-1.989892498994116
1993-05-10,0.0,1.4,0.0,0.0,1.4,0,Low,0.6207665655028933,-1.2083863822076237
1993-05-11,0.0,0.0,0.0,0.0,0.0,0,Low,0.20220945505059665,-0.5100803542740995
1993-05-12,2.0,0.0,0.0,0.0,2.0,0,Low,-0.37309286621114063,0.6810344964997421
1993-06-01,0.0,0.0,0.0,0.0,0.0,0,Low,-0.42805018642208903,1.0522321887899027
1993-06-02,0.0,0.0,0.0,0.0,0.0,0,Low,-0.7523869713468533,1.1754607956961352
1993-06-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.1115615251785111,0.8737799502084111
1993-06-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5818146367935602,0.5407887582741706
1993-06-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7790705992399176,0.04059979581244708
1993-06-06,1.0,0.0,0.0,0.0,1.0,0,Low,-1.753414307504884,0.006685342921422377
1993-06-07,0.0,13.2,10.2,5.0,28.4,0,Low,-1.2517257381065627,-0.3218146233542625
1993-06-08,2.0,13.4,0.0,12.0,27.4,0,Low,-0.7197889691641373,-0.6739156859724619
1993-06-09,1.4,15.0,31.0,14.0,61.4,0,Low,0.3045637785598198,-1.4297895504756075
1993-06-10,0.0,20.2,0.0,3.0,23.2,0,Low,0.4232522685861216,-1.321574174944906
1993-06-11,0.0,0.0,0.0,0.0,0.0,0,Low,0.012992314650731838,-0.8322264396376627
1993-06-12,12.0,12.0,14.0,0.0,38.0,0,Low,0.32274476609312364,-0.38277454952590345
1993-07-01,0.0,0.0,0.0,0.0,0.0,0,Low,0.1305416872063178,0.1925848858154354
1993-07-02,0.0,0.0,0.0,0.0,0.0,0,Low,-0.053760928818123145,0.4557682907318281
1993-07-03,0.0,0.0,0.0,0.0,0.0,0,Low,-0.6561152214404251,0.9801103938916013
1993-07-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.0693985104563783,0.8460455112998893
1993-07-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.3506907789588218,0.46297310433346994
1993-07-06,2.0,0.0,36.4,0.0,38.4,0,Low,-0.6539996006885407,-0.16807776089999107
1993-07-07,0.0,3.6,19.2,1.5,24.3,0,Low,-0.40655721410343754,-0.5008227577236654
1993-07-08,2.2,3.4,2.0,2.0,9.6,0,Low,-0.2990547852878492,-0.8401002719468749
1993-07-09,2.2,10.4,19.4,8.0,40.0,0,Low,0.07902932018437328,-0.7725143005113327
1993-07-10,0.0,0.0,0.0,0.0,0.0,0,Low,-0.18651238838151077,-0.3419153185555425
1993-07-11,0.0,0.0,0.0,0.0,0.0,0,Low,-0.45080640779719316,-0.04043784325388607
1993-07-12,0.0,1.6,5.2,15.0,21.8,0,Low,-0.4321475991188363,0.3725145243351769
1993-08-01,0.0,0.0,0.0,0.0,0.0,0,Low,-0.656737455425528,0.4892481643707131
1993-08-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.0273379576234136,0.2570568119881643
1993-08-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.3469633050076208,0.411769447413986
1993-08-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5924326477956452,0.3628340921946237
1993-08-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.705465259806983,0.1272971379684807
1993-08-06,1.4,34.0,38.6,15.0,89.0,0,Low,-0.04974379149452454,-0.9113927142798034
1993-08-07,0.0,7.2,12.6,1.0,20.8,0,Low,0.262488378645413,-1.2219728426397467
1993-08-08,0.0,3.0,9.2,2.0,14.2,0,Low,0.37807978878455717,-1.4329357588253593
1993-08-09,0.0,2.6,5.0,8.0,15.6,0,Low,-0.09127014053606632,-0.39048134784064165
1993-08-10,0.0,0.0,10.2,0.0,10.2,0,Low,-0.10372311903321198,0.08040116402870183
1993-08-11,0.0,0.0,0.0,0.0,0.0,0,Low,-0.3525353324268979,0.5034989145184349
1993-08-12,0.0,0.0,0.0,0.0,0.0,0,Low,-0.5198476574464775,0.9099622309671292
1993-09-01,0.0,0.0,0.0,0.0,0.0,0,Low,-1.0764119161102583,1.0209561969847378
1993-09-02,0.0,0.0,0.0,0.0,0.0,0,Low,-1.491056470211229,0.4021814999364176
1993-09-03,0.4,0.0,0.0,0.0,0.4,0,Low,-1.6160988134063259,0.25987236509548195
1993-09-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7397754862059767,0.14029477144746733
1993-09-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.8361461050685066,0.01690429075795673
1993-09-06,0.0,12.0,17.6,4.5,34.1,0,Low,-1.2348469387530838,-0.4457504884820053
1993-09-07,1.2,52.4,22.6,5.0,81.2,0,Low,0.2332530576956785,-1.4053199130597502
1993-09-08,1.0,32.6,16.8,4.0,54.400000000000006,2,Normal,1.028239289797936,-2.143802964715416
1993-09-09,0.0,16.6,0.0,0.0,16.6,2,Normal,1.008622684051831,-1.7466970515218783
1993-09-10,4.0,0.0,16.8,0.0,20.8,0,Low,0.7990008882966418,-0.7698428678411134
1993-09-11,0.0,0.0,0.0,0.0,0.0,0,Low,0.31800606740215553,0.3137604904550856
1993-09-12,0.0,1.8,0.0,0.0,1.8,0,Low,0.1584430661410977,0.9236342137559408
1993-10-01,0.0,0.0,0.0,0.0,0.0,0,Low,-0.25367897059330846,1.45349571204842
1993-10-02,0.0,0.0,0.0,0.0,0.0,0,Low,-0.765171495993413,1.26427766960809
1993-10-03,0.0,0.0,0.0,0.0,0.0,0,Low,-1.2726162817171336,0.7006697844899658
1993-10-04,0.0,0.0,0.0,0.0,0.0,0,Low,-1.499746733925332,0.3187158245877133
1993-10-05,0.0,0.0,0.0,0.0,0.0,0,Low,-1.6727175735988762,0.18283618888645567
1993-10-06,2.2,0.0,0.0,6.0,8.2,0,Low,-1.5431064757277195,-0.08482902585665064
1993-10-07,3.0,82.0,52.2,4.0,141.2,2,Normal,1.0104376657021967,-1.7737213787509758
